 DECAY0 generated file: 0nu2bplus_test.dat                      

  date and hour         :   12. 6.2019    10:36: 8
  initial random number :            0
    
  event type: Xe124           
              0nubb(mn) 0+ -> 0+     {2n}      
              level, Elevel (MeV) =  0+       0.0000     MeV
    
 Format of data:
  for each event    - event's number,
                      time of event's start, 
                      number of emitted particles;
  for each particle - GEANT number of particle,
                      x,y,z components of momentum,
                      time shift from previous time
    
 Time - in sec, momentum - in MeV/c
    
 First event and full number of events:
           1       10000
    2504  0.00000       2
  2 -0.114102     -0.434278     -0.610941E-01  0.00000    
  2 -0.248979      0.715187E-01 -0.999147      0.00000    
    2505  0.00000       2
  2 -0.439983      0.773032     -0.154559      0.00000    
  2  0.609539     -0.476702E-01 -0.287845E-01  0.00000    
    2506  0.00000       2
  2  0.112898      0.528806E-01 -0.393638      0.00000    
  2 -0.843482      0.223467      0.603819      0.00000    
    2507  0.00000       2
  2  0.106678      0.332814     -0.506319      0.00000    
  2 -0.105114E-01 -0.847768     -0.302017      0.00000    
    2508  0.00000       2
  2 -0.440946     -0.529336E-01 -0.181946      0.00000    
  2  0.201342     -0.861838E-01 -0.988011      0.00000    
    2509  0.00000       2
  2  0.746607     -0.794198      0.306301      0.00000    
  2 -0.858107E-01 -0.202870     -0.203542      0.00000    
    2510  0.00000       2
  2  0.610742     -0.495827     -0.428042      0.00000    
  2  0.416330      0.399842      0.226896      0.00000    
    2511  0.00000       2
  2 -0.625279      0.421496      0.473714      0.00000    
  2 -0.213661     -0.252864     -0.531196      0.00000    
    2512  0.00000       2
  2  0.296706     -0.442156     -0.284269      0.00000    
  2  0.523727      0.631206E-01  0.741799      0.00000    
    2513  0.00000       2
  2 -0.405614     -0.213023      0.324420      0.00000    
  2 -0.161185      0.601533     -0.712734      0.00000    
    2514  0.00000       2
  2 -0.675844     -0.198248      0.328752      0.00000    
  2  0.101919     -0.763434E-01 -0.735424      0.00000    
    2515  0.00000       2
  2  0.461417     -0.670508E-01  0.206277      0.00000    
  2  0.328043     -0.663706     -0.655181      0.00000    
    2516  0.00000       2
  2 -0.175845     -0.858671E-01  0.295075E-01  0.00000    
  2  0.248590     -0.154509      -1.14409      0.00000    
    2517  0.00000       2
  2  0.941092E-01 -0.643924      0.172065      0.00000    
  2  0.783632     -0.308245     -0.955250E-01  0.00000    
    2518  0.00000       2
  2  0.379960     -0.371397      0.499404      0.00000    
  2 -0.147934      0.711863     -0.319360      0.00000    
    2519  0.00000       2
  2 -0.662059     -0.190208E-01  0.144763      0.00000    
  2  0.271174      0.721496      0.341325      0.00000    
    2520  0.00000       2
  2 -0.446698     -0.792121     -0.594128      0.00000    
  2 -0.159265      0.327889     -0.911292E-01  0.00000    
    2521  0.00000       2
  2 -0.339656E-01 -0.714353     -0.537442      0.00000    
  2 -0.124410      0.193628     -0.577148      0.00000    
    2522  0.00000       2
  2  0.238350     -0.339749E-01 -0.453038      0.00000    
  2 -0.891389     -0.292602     -0.303613      0.00000    
    2523  0.00000       2
  2 -0.454582     -0.302351E-01 -0.662979      0.00000    
  2  0.350662     -0.463164      0.422891      0.00000    
    2524  0.00000       2
  2  0.609294     -0.336464     -0.153605      0.00000    
  2  0.765932     -0.154943      0.213156      0.00000    
    2525  0.00000       2
  2 -0.541867      0.297518      0.654806      0.00000    
  2  0.772778E-01 -0.418491     -0.443536      0.00000    
    2526  0.00000       2
  2  0.484138     -0.506334E-01 -0.417061      0.00000    
  2  0.475102     -0.445431      0.587290      0.00000    
    2527  0.00000       2
  2 -0.283521      0.237389      0.450068      0.00000    
  2  0.558146E-01 -0.430072     -0.821046      0.00000    
    2528  0.00000       2
  2  0.127084     -0.405125     -0.372522      0.00000    
  2  0.365232      0.868551     -0.502601E-01  0.00000    
    2529  0.00000       2
  2  0.286309      0.668692      0.418479E-01  0.00000    
  2  0.156556     -0.519901     -0.580263      0.00000    
    2530  0.00000       2
  2 -0.487635      0.705815     -0.158413      0.00000    
  2  0.262043     -0.439921      0.393918      0.00000    
    2531  0.00000       2
  2 -0.479490     -0.703860      0.486983      0.00000    
  2  0.306383     -0.175236      0.380933      0.00000    
    2532  0.00000       2
  2 -0.568353     -0.352322      0.626943      0.00000    
  2 -0.368387      0.376471      0.279493      0.00000    
    2533  0.00000       2
  2  0.822155      0.496347      0.750786E-01  0.00000    
  2  0.162673E-01 -0.742078E-01 -0.535799      0.00000    
    2534  0.00000       2
  2 -0.521066E-01  0.105881      0.613516      0.00000    
  2  0.193248     -0.865730     -0.895867E-01  0.00000    
    2535  0.00000       2
  2  0.234560      0.398677      0.602899      0.00000    
  2  0.643577     -0.781587E-01 -0.403901      0.00000    
    2536  0.00000       2
  2 -0.438425      0.232825E-02 -0.690629      0.00000    
  2  0.676070      0.131876      0.147229      0.00000    
    2537  0.00000       2
  2 -0.278763      0.842467      0.391184      0.00000    
  2  0.401113E-02 -0.533134     -0.972458E-02  0.00000    
    2538  0.00000       2
  2  0.103778      0.314791      0.766228      0.00000    
  2 -0.813624E-02  0.663672     -0.175891      0.00000    
    2539  0.00000       2
  2  0.168672     -0.595162      0.196910      0.00000    
  2 -0.702820     -0.454463     -0.235753      0.00000    
    2540  0.00000       2
  2 -0.481243     -0.245537     -0.623203      0.00000    
  2  0.825243E-01 -0.610148     -0.327289      0.00000    
    2541  0.00000       2
  2 -0.704850      0.300250     -0.190676      0.00000    
  2 -0.283530      0.509317      0.445906      0.00000    
    2542  0.00000       2
  2  0.611321      0.537536     -0.164307      0.00000    
  2 -0.253761      0.214991     -0.606028      0.00000    
    2543  0.00000       2
  2  0.226446      0.497616     -0.255603      0.00000    
  2 -0.674726E-01 -0.797049      0.434568      0.00000    
    2544  0.00000       2
  2  0.317269      0.290406      0.509423E-01  0.00000    
  2  0.598576E-01 -0.802491      0.669503      0.00000    
    2545  0.00000       2
  2  0.485614      0.138004E-01  0.286229      0.00000    
  2 -0.645862      0.445732      0.525409      0.00000    
    2546  0.00000       2
  2  0.426967     -0.627198     -0.176053      0.00000    
  2  0.442904E-01  0.730526      0.137769      0.00000    
    2547  0.00000       2
  2  0.298407     -0.822951      0.191083      0.00000    
  2 -0.103700E-02 -0.350822     -0.510916      0.00000    
    2548  0.00000       2
  2 -0.854032     -0.100380E-01 -0.173389      0.00000    
  2  0.464958      0.390948     -0.222671      0.00000    
    2549  0.00000       2
  2 -0.105878     -0.935448     -0.119686      0.00000    
  2 -0.294019      0.179818      0.439316      0.00000    
    2550  0.00000       2
  2  0.124608      0.362957     -0.417488      0.00000    
  2 -0.505532      0.731453      0.310135      0.00000    
    2551  0.00000       2
  2 -0.574288E-01 -0.298721      0.301750      0.00000    
  2 -0.886459     -0.285139     -0.485474      0.00000    
    2552  0.00000       2
  2 -0.116614      0.129492E-01 -0.506704      0.00000    
  2  0.948974      0.131940     -0.208013      0.00000    
    2553  0.00000       2
  2 -0.510963      0.230725     -0.409991      0.00000    
  2 -0.911503E-01 -0.504006      0.649776      0.00000    
    2554  0.00000       2
  2 -0.443231      0.183505      0.707036      0.00000    
  2 -0.752508E-01  0.136282     -0.647184      0.00000    
    2555  0.00000       2
  2 -0.102913     -0.274742     -0.461003      0.00000    
  2  0.200807      0.931266     -0.109432      0.00000    
    2556  0.00000       2
  2  0.868094     -0.453060      0.266175      0.00000    
  2 -0.427354     -0.173810E-01  0.209699      0.00000    
    2557  0.00000       2
  2 -0.280388     -0.469511     -0.112175      0.00000    
  2  0.809750      0.424503      0.254751      0.00000    
    2558  0.00000       2
  2 -0.812107      0.499733     -0.253458      0.00000    
  2  0.138699     -0.185320      0.457053      0.00000    
    2559  0.00000       2
  2 -0.533021      0.240712     -0.490542E-01  0.00000    
  2 -0.437787      0.455360E-01  0.813283      0.00000    
    2560  0.00000       2
  2  0.794551E-01  0.558058     -0.224396      0.00000    
  2  0.120447E-01 -0.205318      0.883913      0.00000    
    2561  0.00000       2
  2 -0.727906     -0.591146      0.114513      0.00000    
  2  0.321874E-01 -0.561114     -0.408294E-01  0.00000    
    2562  0.00000       2
  2  0.323945     -0.751399     -0.543097      0.00000    
  2 -0.270107      0.155778      0.413690      0.00000    
    2563  0.00000       2
  2  0.204533     -0.450158      0.501604      0.00000    
  2 -0.675920     -0.313926      0.337394      0.00000    
    2564  0.00000       2
  2  0.264659      0.433206      0.570147      0.00000    
  2  0.964523E-01 -0.580477     -0.481506      0.00000    
    2565  0.00000       2
  2 -0.241257      0.224200      0.376074      0.00000    
  2  0.616444     -0.117574      0.774061      0.00000    
    2566  0.00000       2
  2  0.444460E-01  0.487893     -0.108022      0.00000    
  2 -0.851760     -0.505192      0.974507E-01  0.00000    
    2567  0.00000       2
  2  0.568942     -0.373318     -0.105350      0.00000    
  2  0.688844     -0.237195     -0.403888      0.00000    
    2568  0.00000       2
  2  0.102703      0.519634E-01  0.980907      0.00000    
  2  0.392960     -0.318368      0.737744E-01  0.00000    
    2569  0.00000       2
  2  0.212632     -0.478226      0.332644      0.00000    
  2  0.368581E-01  0.224205     -0.866372      0.00000    
    2570  0.00000       2
  2 -0.241637     -0.761718      0.588778      0.00000    
  2  0.222504     -0.414389      0.183391      0.00000    
    2571  0.00000       2
  2  0.338681      0.825897E-01 -0.257983      0.00000    
  2 -0.364283      0.316112      0.928616      0.00000    
    2572  0.00000       2
  2 -0.491546     -0.347947     -0.367426      0.00000    
  2  0.644662     -0.327525     -0.380282      0.00000    
    2573  0.00000       2
  2 -0.635244      0.625076E-01 -0.609609      0.00000    
  2  0.502984     -0.141991      0.360117      0.00000    
    2574  0.00000       2
  2 -0.716494E-01  0.678922      0.779689E-01  0.00000    
  2  0.731084     -0.214102      0.340390      0.00000    
    2575  0.00000       2
  2 -0.385545     -0.245913E-01 -0.395933      0.00000    
  2  0.943866      0.104663      0.837189E-01  0.00000    
    2576  0.00000       2
  2  0.873984      0.365936     -0.127777      0.00000    
  2 -0.204445      0.491116      0.139224      0.00000    
    2577  0.00000       2
  2 -0.772583     -0.935071E-01  0.770728      0.00000    
  2  0.418537E-01 -0.322197      0.159153      0.00000    
    2578  0.00000       2
  2  0.930275      0.263118     -0.494593      0.00000    
  2 -0.367689      0.797585E-01  0.215945E-02  0.00000    
    2579  0.00000       2
  2 -0.363426      0.365591     -0.633787      0.00000    
  2 -0.392477     -0.585204      0.351287E-01  0.00000    
    2580  0.00000       2
  2 -0.614316     -0.323516      0.308400E-01  0.00000    
  2  0.463973     -0.629305      0.269408      0.00000    
    2581  0.00000       2
  2  0.244022     -0.479663     -0.157338      0.00000    
  2 -0.615486     -0.662436      0.281532      0.00000    
    2582  0.00000       2
  2  0.253023      0.670455      0.172737      0.00000    
  2 -0.491946     -0.354452     -0.500700      0.00000    
    2583  0.00000       2
  2 -0.375246E-01  0.571247      0.522741      0.00000    
  2  0.364741     -0.257644     -0.600601      0.00000    
    2584  0.00000       2
  2 -0.491283     -0.156280     -0.469804      0.00000    
  2  0.709164     -0.365410      0.208570      0.00000    
    2585  0.00000       2
  2  0.333362      0.324087      0.839637      0.00000    
  2 -0.670984E-01  0.197881     -0.503825      0.00000    
    2586  0.00000       2
  2 -0.604471      0.690692      0.468807      0.00000    
  2 -0.178659      0.362264     -0.209961      0.00000    
    2587  0.00000       2
  2 -0.279432     -0.208051      0.873869      0.00000    
  2  0.411632     -0.246968      0.303938      0.00000    
    2588  0.00000       2
  2  0.525039E-01  0.442301     -0.767375      0.00000    
  2  0.365678     -0.134889      0.494381      0.00000    
    2589  0.00000       2
  2 -0.521790E-01  0.480973     -0.615040      0.00000    
  2 -0.493046      0.523978E-01 -0.550727      0.00000    
    2590  0.00000       2
  2 -0.384747     -0.146852      0.215926      0.00000    
  2  0.613958      0.133632     -0.807734      0.00000    
    2591  0.00000       2
  2 -0.208994      0.417884     -0.314382E-01  0.00000    
  2 -0.633364E-02  -1.00488     -0.179846      0.00000    
    2592  0.00000       2
  2  0.791062E-01  0.816251      0.223948E-01  0.00000    
  2 -0.349118     -0.584911E-01  0.606120      0.00000    
    2593  0.00000       2
  2 -0.657535     -0.296953     -0.290501      0.00000    
  2  0.315230     -0.385658E-01 -0.674870      0.00000    
    2594  0.00000       2
  2  0.609602      0.456946      0.960234E-01  0.00000    
  2  0.710681     -0.240024     -0.928304E-01  0.00000    
    2595  0.00000       2
  2 -0.654499     -0.387295      0.138299      0.00000    
  2 -0.393520      0.320843      0.552956      0.00000    
    2596  0.00000       2
  2  0.314827      0.407632     -0.136742      0.00000    
  2  0.461419     -0.365402      0.771103      0.00000    
    2597  0.00000       2
  2 -0.684743      0.122872     -0.329596      0.00000    
  2 -0.399540      0.626362     -0.128070      0.00000    
    2598  0.00000       2
  2 -0.303492     -0.746813     -0.639318      0.00000    
  2 -0.296191     -0.681638E-02 -0.348770      0.00000    
    2599  0.00000       2
  2  0.774693      0.346950      0.366545      0.00000    
  2  0.198381     -0.126557      0.537862      0.00000    
    2600  0.00000       2
  2 -0.793362     -0.121866      0.656095E-01  0.00000    
  2  0.124867     -0.688749     -0.158071      0.00000    
    2601  0.00000       2
  2  0.561407     -0.240382     -0.345758      0.00000    
  2 -0.674086     -0.462880     -0.676028E-01  0.00000    
    2602  0.00000       2
  2  0.175916     -0.449737     -0.384783E-01  0.00000    
  2  0.747081      0.618973E-01 -0.674657      0.00000    
    2603  0.00000       2
  2 -0.432975      0.312724     -0.495777E-01  0.00000    
  2  0.133321      0.780687      0.555190      0.00000    
    2604  0.00000       2
  2 -0.587670     -0.353448     -0.357656      0.00000    
  2 -0.513815E-01  0.401401      0.631747      0.00000    
    2605  0.00000       2
  2 -0.104315      0.888019      0.193491      0.00000    
  2  0.318033E-01 -0.456056E-01 -0.595777      0.00000    
    2606  0.00000       2
  2  0.802645     -0.262420     -0.441507      0.00000    
  2 -0.323641     -0.262507E-01  0.448495      0.00000    
    2607  0.00000       2
  2  0.157603     -0.475001     -0.853354      0.00000    
  2 -0.408615     -0.580649E-01  0.297946      0.00000    
    2608  0.00000       2
  2  0.262125      0.165640      0.268783      0.00000    
  2 -0.859386     -0.264667     -0.566727      0.00000    
    2609  0.00000       2
  2 -0.231523      0.936836E-01 -0.853983      0.00000    
  2 -0.332085     -0.531535      0.542025E-02  0.00000    
    2610  0.00000       2
  2 -0.406800     -0.691675     -0.197711E-01  0.00000    
  2  0.661506     -0.182772     -0.218922      0.00000    
    2611  0.00000       2
  2  0.168668E-01  0.436281     -0.379081      0.00000    
  2 -0.131417     -0.826726      0.410208      0.00000    
    2612  0.00000       2
  2 -0.275272E-01 -0.613513E-01 -0.478347      0.00000    
  2  0.248711     -0.151436      0.966699      0.00000    
    2613  0.00000       2
  2  0.531304      0.122892E-01 -0.559473      0.00000    
  2 -0.428047      0.546253     -0.289745      0.00000    
    2614  0.00000       2
  2 -0.449221     -0.310452      0.157355      0.00000    
  2  0.468292     -0.719928      0.383721      0.00000    
    2615  0.00000       2
  2  0.578118     -0.476319     -0.185601      0.00000    
  2  0.125833E-01  0.586716     -0.470184      0.00000    
    2616  0.00000       2
  2 -0.225025      0.302989      0.353279      0.00000    
  2 -0.400276     -0.419506     -0.793721      0.00000    
    2617  0.00000       2
  2  0.950965E-01 -0.335602      0.210078      0.00000    
  2  0.633878      0.848315      0.114001      0.00000    
    2618  0.00000       2
  2  0.152978      0.923776     -0.478488      0.00000    
  2 -0.391636     -0.130451      0.107362      0.00000    
    2619  0.00000       2
  2  0.407553     -0.532626     -0.163306      0.00000    
  2 -0.398257     -0.528987E-01  0.727921      0.00000    
    2620  0.00000       2
  2 -0.272248     -0.129056     -0.504440      0.00000    
  2  0.135073E-01 -0.175341      0.907294      0.00000    
    2621  0.00000       2
  2 -0.422845      0.323302      0.482030      0.00000    
  2  0.498227     -0.121471     -0.620333      0.00000    
    2622  0.00000       2
  2 -0.221614      0.269012     -0.587284      0.00000    
  2 -0.290699     -0.771137      0.153758      0.00000    
    2623  0.00000       2
  2  0.218352     -0.226583     -0.823679      0.00000    
  2 -0.609461      0.180057      0.159901E-01  0.00000    
    2624  0.00000       2
  2  0.442523     -0.303995      0.515346      0.00000    
  2  0.838091E-02  0.762915E-01 -0.775626      0.00000    
    2625  0.00000       2
  2  0.550751     -0.825619      0.238746      0.00000    
  2 -0.340603      0.301096      0.112867      0.00000    
    2626  0.00000       2
  2  0.558399      0.808914      0.241274      0.00000    
  2 -0.111002E-01  0.416500     -0.237910      0.00000    
    2627  0.00000       2
  2 -0.503672     -0.576838     -0.697538      0.00000    
  2 -0.721388E-01  0.304894      0.320474      0.00000    
    2628  0.00000       2
  2 -0.233019      0.883153      0.579829      0.00000    
  2 -0.170361      0.450044E-01 -0.339395      0.00000    
    2629  0.00000       2
  2  0.395906E-01 -0.356292      0.293929      0.00000    
  2  0.755159E-01  0.927023     -0.429348      0.00000    
    2630  0.00000       2
  2  0.385331     -0.106120     -0.374259      0.00000    
  2  0.493080     -0.253109     -0.781411      0.00000    
    2631  0.00000       2
  2 -0.232895      0.626613     -0.431045      0.00000    
  2  0.333622      0.543014     -0.351571      0.00000    
    2632  0.00000       2
  2  0.192014      0.454751      0.658637      0.00000    
  2  0.269745      0.425774      0.484413      0.00000    
    2633  0.00000       2
  2 -0.479141      0.252883     -0.458770      0.00000    
  2 -0.117458      0.292879      0.748965      0.00000    
    2634  0.00000       2
  2  0.496795     -0.180632E-01 -0.285289      0.00000    
  2 -0.470007E-01 -0.212369E-01 -0.935088      0.00000    
    2635  0.00000       2
  2 -0.291680     -0.365172      0.497673      0.00000    
  2 -0.636066     -0.865131E-01  0.539493      0.00000    
    2636  0.00000       2
  2 -0.701336     -0.389392      0.295161      0.00000    
  2  0.356342      0.522673      0.205955      0.00000    
    2637  0.00000       2
  2  0.677692E-01 -0.549316     -0.355626E-01  0.00000    
  2  0.523443     -0.105533      0.788309      0.00000    
    2638  0.00000       2
  2 -0.527030      0.636059E-01  0.568521      0.00000    
  2  0.639644     -0.655406E-01 -0.377852      0.00000    
    2639  0.00000       2
  2  0.572625     -0.455978     -0.401300      0.00000    
  2  0.667131      0.153397     -0.544805E-01  0.00000    
    2640  0.00000       2
  2 -0.429960      0.112502     -0.286999E-01  0.00000    
  2  0.212841     -0.904547      0.462358      0.00000    
    2641  0.00000       2
  2 -0.153366      0.179694      0.812283      0.00000    
  2 -0.978381E-02  0.415038     -0.531955      0.00000    
    2642  0.00000       2
  2 -0.431820      0.160377     -0.328771      0.00000    
  2  0.439147     -0.818556      0.160266      0.00000    
    2643  0.00000       2
  2 -0.148672      0.265093      0.365715      0.00000    
  2  0.573384     -0.427199     -0.720905      0.00000    
    2644  0.00000       2
  2 -0.418277     -0.365991E-01 -0.143739      0.00000    
  2  0.545630      0.230082E-01 -0.883977      0.00000    
    2645  0.00000       2
  2  0.486509      0.521090      0.201092      0.00000    
  2  0.203842     -0.460972      0.598984      0.00000    
    2646  0.00000       2
  2 -0.816921     -0.437986      0.782951E-01  0.00000    
  2  0.750012E-01  0.176545     -0.547925      0.00000    
    2647  0.00000       2
  2 -0.649858      0.295064      0.564653E-01  0.00000    
  2  0.516229      0.604382     -0.139271      0.00000    
    2648  0.00000       2
  2 -0.379617E-01  0.504838     -0.114242      0.00000    
  2 -0.589415     -0.777147      0.107812      0.00000    
    2649  0.00000       2
  2 -0.583077      0.649158E-01 -0.368934      0.00000    
  2  0.703599      0.436680E-01  0.435840      0.00000    
    2650  0.00000       2
  2  0.313623     -0.102520     -0.418381      0.00000    
  2 -0.145865     -0.939795     -0.191398      0.00000    
    2651  0.00000       2
  2 -0.391749     -0.324284      0.616323      0.00000    
  2 -0.291069     -0.151961E-01 -0.662859      0.00000    
    2652  0.00000       2
  2 -0.688386      0.211335      0.349986      0.00000    
  2 -0.335610      0.468275     -0.435939      0.00000    
    2653  0.00000       2
  2 -0.919656E-01 -0.225556E-01  0.639686      0.00000    
  2  0.740856     -0.420574     -0.185286      0.00000    
    2654  0.00000       2
  2  0.157471     -0.282705E-02  0.705933      0.00000    
  2  0.292307      0.557360     -0.493620      0.00000    
    2655  0.00000       2
  2  0.212106      0.703913     -0.767823      0.00000    
  2 -0.214672     -0.114029     -0.330391      0.00000    
    2656  0.00000       2
  2 -0.697464      0.146284     -0.251116      0.00000    
  2 -0.257148      0.477325      0.544110      0.00000    
    2657  0.00000       2
  2 -0.441620      0.317004      0.358416      0.00000    
  2 -0.141579     -0.522530     -0.678154      0.00000    
    2658  0.00000       2
  2  0.606236     -0.801813     -0.169943      0.00000    
  2  0.762228E-01  0.440995     -0.144019      0.00000    
    2659  0.00000       2
  2 -0.292740     -0.601101E-01  0.714048      0.00000    
  2  0.519773      0.454884      0.291254      0.00000    
    2660  0.00000       2
  2 -0.121810     -0.563394      0.176135E-01  0.00000    
  2 -0.622662      0.492292      0.491319      0.00000    
    2661  0.00000       2
  2 -0.353406     -0.251093      0.527743      0.00000    
  2 -0.273719     -0.730752     -0.306261      0.00000    
    2662  0.00000       2
  2  0.269453     -0.223334      0.740678      0.00000    
  2  0.565998     -0.277195      0.311830      0.00000    
    2663  0.00000       2
  2  0.426801      0.288798      0.245673      0.00000    
  2 -0.196266E-01 -0.923810     -0.163898      0.00000    
    2664  0.00000       2
  2  0.522829     -0.837527     -0.163003      0.00000    
  2 -0.207516     -0.439252     -0.925940E-01  0.00000    
    2665  0.00000       2
  2  0.343920     -0.803952E-01 -0.681045      0.00000    
  2  0.331668      0.521695      0.436100      0.00000    
    2666  0.00000       2
  2  0.292325      0.244415      0.622625      0.00000    
  2 -0.699058      0.127764      0.352712      0.00000    
    2667  0.00000       2
  2  0.560798     -0.666495E-01 -0.613018      0.00000    
  2 -0.548784      0.184643     -0.371712      0.00000    
    2668  0.00000       2
  2 -0.908390     -0.358642      0.813486E-02  0.00000    
  2 -0.481124      0.202953     -0.521642E-01  0.00000    
    2669  0.00000       2
  2 -0.113588      0.606748     -0.211650      0.00000    
  2  0.367500     -0.178164     -0.764145      0.00000    
    2670  0.00000       2
  2 -0.360096     -0.740007E-01  0.584295      0.00000    
  2  0.308205      0.320926      0.702277      0.00000    
    2671  0.00000       2
  2 -0.464581      0.312396     -0.884157E-01  0.00000    
  2  0.487446      0.226949     -0.773373      0.00000    
    2672  0.00000       2
  2  0.429959      0.550976     -0.183218      0.00000    
  2 -0.138141     -0.744144     -0.261038      0.00000    
    2673  0.00000       2
  2 -0.453471      0.208535     -0.138678      0.00000    
  2 -0.471193     -0.759892      0.406267      0.00000    
    2674  0.00000       2
  2 -0.552070     -0.136647      0.598924      0.00000    
  2  0.466596      0.158078     -0.491749      0.00000    
    2675  0.00000       2
  2  0.896052     -0.268582      0.198155      0.00000    
  2  0.318594E-02 -0.508625      0.208590      0.00000    
    2676  0.00000       2
  2  0.277129      0.432688     -0.599909      0.00000    
  2 -0.515919     -0.897378E-01  0.513653      0.00000    
    2677  0.00000       2
  2  0.683586     -0.277068     -0.753792E-01  0.00000    
  2  0.336232      0.546764     -0.446889      0.00000    
    2678  0.00000       2
  2  0.624539     -0.368585     -0.373648      0.00000    
  2 -0.683204     -0.143060      0.110569      0.00000    
    2679  0.00000       2
  2 -0.986726E-01  0.168689     -0.575434      0.00000    
  2  0.246706      0.168258E-01 -0.872270      0.00000    
    2680  0.00000       2
  2  0.302285      0.605684     -0.218375E-01  0.00000    
  2 -0.757857     -0.355945      0.103130      0.00000    
    2681  0.00000       2
  2 -0.562985     -0.373629     -0.530729      0.00000    
  2 -0.590856E-01 -0.119789     -0.646811      0.00000    
    2682  0.00000       2
  2  0.995925     -0.394604E-01  0.446065      0.00000    
  2 -0.306813     -0.140464     -0.144217      0.00000    
    2683  0.00000       2
  2  0.805395      0.142806     -0.182352      0.00000    
  2  0.131832E-01  0.257386      0.632763      0.00000    
    2684  0.00000       2
  2 -0.266146     -0.340824     -0.442429      0.00000    
  2  0.440002      0.719257      0.306007      0.00000    
    2685  0.00000       2
  2 -0.164639      0.515608      0.253698E-01  0.00000    
  2  0.655337      0.560063E-01  0.703019      0.00000    
    2686  0.00000       2
  2  0.420953      0.458626     -0.734696      0.00000    
  2  0.731804E-01  0.431047      0.319558      0.00000    
    2687  0.00000       2
  2 -0.517842     -0.127136     -0.230078      0.00000    
  2  0.840568     -0.244998     -0.313700      0.00000    
    2688  0.00000       2
  2 -0.946858E-01  0.286125      -1.06843      0.00000    
  2  0.317363      0.576119E-01 -0.100854      0.00000    
    2689  0.00000       2
  2  0.909881      0.121395     -0.568701      0.00000    
  2 -0.140783      0.226705      0.278182      0.00000    
    2690  0.00000       2
  2 -0.620822      0.258639     -0.649857      0.00000    
  2  0.179506      0.231170E-01  0.545445      0.00000    
    2691  0.00000       2
  2 -0.370025     -0.606207      0.729382      0.00000    
  2  0.232338      0.312821     -0.266386      0.00000    
    2692  0.00000       2
  2 -0.164187     -0.957778E-01 -0.463662      0.00000    
  2  0.326825      0.455763      0.822537      0.00000    
    2693  0.00000       2
  2  0.996676E-01 -0.187139      0.680465      0.00000    
  2 -0.433394     -0.507027      0.459617      0.00000    
    2694  0.00000       2
  2  0.238134     -0.936952      0.985549E-01  0.00000    
  2  0.163338      0.504985      0.936511E-02  0.00000    
    2695  0.00000       2
  2  0.259921E-02 -0.604112     -0.162635      0.00000    
  2 -0.254487     -0.143879      0.841440      0.00000    
    2696  0.00000       2
  2 -0.405381     -0.516217     -0.731664      0.00000    
  2  0.179512      0.453994     -0.170133      0.00000    
    2697  0.00000       2
  2  0.671666      0.284908     -0.337518      0.00000    
  2 -0.588284     -0.362763     -0.198632      0.00000    
    2698  0.00000       2
  2  0.112763     -0.563949     -0.237518      0.00000    
  2 -0.436373     -0.518466      0.582805      0.00000    
    2699  0.00000       2
  2 -0.283712      0.381687      0.248827      0.00000    
  2 -0.522128      0.633737      0.510584      0.00000    
    2700  0.00000       2
  2 -0.428565      0.235128     -0.899755      0.00000    
  2  0.217044E-01 -0.241601      0.395737      0.00000    
    2701  0.00000       2
  2  0.365165      0.304241E-01 -0.392609      0.00000    
  2  0.617341      0.544743      0.506564      0.00000    
    2702  0.00000       2
  2 -0.564216     -0.656306     -0.942288E-01  0.00000    
  2 -0.228553      0.528209      0.297754      0.00000    
    2703  0.00000       2
  2  0.593600      0.588867E-01 -0.725443      0.00000    
  2 -0.223834E-01  0.457507      0.339242      0.00000    
    2704  0.00000       2
  2  0.609961      0.901272E-01  0.597521      0.00000    
  2 -0.139008      0.108842     -0.637091      0.00000    
    2705  0.00000       2
  2  0.193397      0.492207     -0.556317      0.00000    
  2  0.814459E-02 -0.261737     -0.709362      0.00000    
    2706  0.00000       2
  2  0.510043      0.710788     -0.586558      0.00000    
  2  0.239735      0.565957E-01  0.345173      0.00000    
    2707  0.00000       2
  2  0.567556      0.359587      0.282156      0.00000    
  2  0.217506     -0.114954      0.755524      0.00000    
    2708  0.00000       2
  2  0.953849E-01  0.624868     -0.140330      0.00000    
  2 -0.272729E-01 -0.870521     -0.140822E-01  0.00000    
    2709  0.00000       2
  2  0.567170      0.270794     -0.869439      0.00000    
  2 -0.429446E-01 -0.133155      0.370379      0.00000    
    2710  0.00000       2
  2  0.939181E-02  0.279046     -0.759591      0.00000    
  2  0.345197     -0.595191      0.188926      0.00000    
    2711  0.00000       2
  2 -0.566346     -0.188168     -0.399225      0.00000    
  2  0.324030      0.159156      0.719460      0.00000    
    2712  0.00000       2
  2 -0.328842      0.604468     -0.218893E-01  0.00000    
  2 -0.289398E-01 -0.114324      0.824724      0.00000    
    2713  0.00000       2
  2  0.491133E-01  0.338259     -0.470878      0.00000    
  2  0.250986      0.892202     -0.647270E-01  0.00000    
    2714  0.00000       2
  2 -0.404970      0.110504     -0.714940      0.00000    
  2 -0.268101     -0.324547     -0.550191      0.00000    
    2715  0.00000       2
  2  0.206284      0.240366      0.629842      0.00000    
  2  0.707026     -0.362032     -0.193004      0.00000    
    2716  0.00000       2
